LEGEND_LINE,,,,,,,,,,,,,,,,,,,,,,,,
detector_num,detector_position_x,detector_position_y,detector_position_z,detector_direction_x,detector_direction_y,detector_direction_z,detector_type,detector_status,channel_num,channel_position_x,channel_position_y,channel_position_z,channel_strip_side,channel_strip_num,channel_signal_crate,channel_signal_card,channel_signal_channel,channel_level2_crate,channel_level2_card,channel_level2_channel,channel_hv_crate,channel_hv_card,channel_hv_channel,channel_status
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,203,100,-70,0,0,23,0,6,24,0,0,32669,5,1,0,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,204,100,-60,0,0,24,0,6,25,0,0,32669,5,1,1,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,205,100,-50,0,0,25,0,6,26,0,0,32669,5,1,2,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,206,100,-40,0,0,26,0,6,27,0,0,32669,5,1,3,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,207,100,-30,0,0,27,0,6,28,0,0,32669,5,2,0,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,208,100,-20,0,0,28,0,6,29,0,0,32669,5,2,1,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,209,100,-10,0,0,29,0,7,0,0,0,32669,5,2,2,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,210,-100,-300,0,1,0,0,7,1,0,0,32669,5,2,3,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,211,-100,-290,0,1,1,0,7,2,0,0,32669,5,3,0,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,212,-100,-280,0,1,2,0,7,3,0,0,32669,5,3,1,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,213,-100,-270,0,1,3,0,7,4,0,0,32669,5,3,2,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,214,-100,-260,0,1,4,0,7,5,0,0,32669,5,3,3,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,215,-100,-250,0,1,5,0,7,6,0,0,32669,5,4,0,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,216,-100,-240,0,1,6,0,7,7,0,0,32669,5,4,1,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,217,-100,-230,0,1,7,0,7,8,0,0,32669,5,4,2,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,218,-100,-220,0,1,8,0,7,9,0,0,32669,5,4,3,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,219,-100,-210,0,1,9,0,7,10,0,0,32669,5,5,0,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,220,-100,-200,0,1,10,0,7,11,0,0,32669,5,5,1,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,221,-100,-190,0,1,11,0,7,12,0,0,32669,5,5,2,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,222,-100,-180,0,1,12,0,7,13,0,0,32669,5,5,3,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,223,-100,-170,0,1,13,0,7,14,0,0,32669,5,6,0,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,224,-100,-160,0,1,14,0,7,15,0,0,32669,5,6,1,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,225,-100,-150,0,1,15,0,7,16,0,0,32669,5,6,2,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,226,-100,-140,0,1,16,0,7,17,0,0,32669,5,6,3,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,227,-100,-130,0,1,17,0,7,18,0,0,32669,5,7,0,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,228,-100,-120,0,1,18,0,7,19,0,0,32669,5,7,1,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,229,-100,-110,0,1,19,0,7,20,0,0,32669,5,7,2,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,230,-100,-100,0,1,20,0,7,21,0,0,32669,5,7,3,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,231,-100,-90,0,1,21,0,7,22,0,0,32669,5,8,0,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,232,-100,-80,0,1,22,0,7,23,0,0,32669,5,8,1,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,233,-100,-70,0,1,23,0,7,24,0,0,32669,5,8,2,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,234,-100,-60,0,1,24,0,7,25,0,0,32669,5,8,3,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,235,-100,-50,0,1,25,0,7,26,0,0,32669,5,9,0,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,236,-100,-40,0,1,26,0,7,27,0,0,32669,5,9,1,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,237,-100,-30,0,1,27,0,7,28,0,0,32669,5,9,2,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,238,-100,-20,0,1,28,0,7,29,0,0,32669,5,9,3,ON
3,0.902975,-0.927149,0.778025,-0.707107,0,0.707107,lappd_v1,ON,239,-100,-10,0,1,29,0,8,0,0,1,32669,6,0,0,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,240,100,-300,0,0,0,0,8,1,0,1,32669,6,0,1,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,241,100,-290,0,0,1,0,8,2,0,1,32669,6,0,2,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,242,100,-280,0,0,2,0,8,3,0,1,32669,6,0,3,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,243,100,-270,0,0,3,0,8,4,0,1,32669,6,1,0,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,244,100,-260,0,0,4,0,8,5,0,1,32669,6,1,1,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,245,100,-250,0,0,5,0,8,6,0,1,32669,6,1,2,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,246,100,-240,0,0,6,0,8,7,0,1,32669,6,1,3,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,247,100,-230,0,0,7,0,8,8,0,1,32669,6,2,0,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,248,100,-220,0,0,8,0,8,9,0,1,32669,6,2,1,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,249,100,-210,0,0,9,0,8,10,0,1,32669,6,2,2,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,250,100,-200,0,0,10,0,8,11,0,1,32669,6,2,3,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,251,100,-190,0,0,11,0,8,12,0,1,32669,6,3,0,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,252,100,-180,0,0,12,0,8,13,0,1,32669,6,3,1,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,253,100,-170,0,0,13,0,8,14,0,1,32669,6,3,2,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,254,100,-160,0,0,14,0,8,15,0,1,32669,6,3,3,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,255,100,-150,0,0,15,0,8,16,0,1,32669,6,4,0,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,256,100,-140,0,0,16,0,8,17,0,1,32669,6,4,1,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,257,100,-130,0,0,17,0,8,18,0,1,32669,6,4,2,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,258,100,-120,0,0,18,0,8,19,0,1,32669,6,4,3,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,259,100,-110,0,0,19,0,8,20,0,1,32669,6,5,0,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,260,100,-100,0,0,20,0,8,21,0,1,32669,6,5,1,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,261,100,-90,0,0,21,0,8,22,0,1,32669,6,5,2,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,262,100,-80,0,0,22,0,8,23,0,1,32669,6,5,3,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,263,100,-70,0,0,23,0,8,24,0,1,32669,6,6,0,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,264,100,-60,0,0,24,0,8,25,0,1,32669,6,6,1,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,265,100,-50,0,0,25,0,8,26,0,1,32669,6,6,2,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,266,100,-40,0,0,26,0,8,27,0,1,32669,6,6,3,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,267,100,-30,0,0,27,0,8,28,0,1,32669,6,7,0,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,268,100,-20,0,0,28,0,8,29,0,1,32669,6,7,1,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,269,100,-10,0,0,29,0,9,0,0,1,32669,6,7,2,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,270,-100,-300,0,1,0,0,9,1,0,1,32669,6,7,3,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,271,-100,-290,0,1,1,0,9,2,0,1,32669,6,8,0,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,272,-100,-280,0,1,2,0,9,3,0,1,32669,6,8,1,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,273,-100,-270,0,1,3,0,9,4,0,1,32669,6,8,2,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,274,-100,-260,0,1,4,0,9,5,0,1,32669,6,8,3,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,275,-100,-250,0,1,5,0,9,6,0,1,32669,6,9,0,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,276,-100,-240,0,1,6,0,9,7,0,1,32669,6,9,1,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,277,-100,-230,0,1,7,0,9,8,0,1,32669,6,9,2,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,278,-100,-220,0,1,8,0,9,9,0,1,32669,6,9,3,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,279,-100,-210,0,1,9,0,9,10,0,1,32669,7,0,0,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,280,-100,-200,0,1,10,0,9,11,0,1,32669,7,0,1,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,281,-100,-190,0,1,11,0,9,12,0,1,32669,7,0,2,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,282,-100,-180,0,1,12,0,9,13,0,1,32669,7,0,3,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,283,-100,-170,0,1,13,0,9,14,0,1,32669,7,1,0,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,284,-100,-160,0,1,14,0,9,15,0,1,32669,7,1,1,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,285,-100,-150,0,1,15,0,9,16,0,1,32669,7,1,2,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,286,-100,-140,0,1,16,0,9,17,0,1,32669,7,1,3,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,287,-100,-130,0,1,17,0,9,18,0,1,32669,7,2,0,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,288,-100,-120,0,1,18,0,9,19,0,1,32669,7,2,1,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,289,-100,-110,0,1,19,0,9,20,0,1,32669,7,2,2,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,290,-100,-100,0,1,20,0,9,21,0,1,32669,7,2,3,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,291,-100,-90,0,1,21,0,9,22,0,1,32669,7,3,0,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,292,-100,-80,0,1,22,0,9,23,0,1,32669,7,3,1,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,293,-100,-70,0,1,23,0,9,24,0,1,32669,7,3,2,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,294,-100,-60,0,1,24,0,9,25,0,1,32669,7,3,3,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,295,-100,-50,0,1,25,0,9,26,0,1,32669,7,4,0,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,296,-100,-40,0,1,26,0,9,27,0,1,32669,7,4,1,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,297,-100,-30,0,1,27,0,9,28,0,1,32669,7,4,2,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,298,-100,-20,0,1,28,0,9,29,0,1,32669,7,4,3,ON
4,0.902975,-0.144649,0.778025,-0.707107,0,0.707107,lappd_v1,ON,299,-100,-10,0,1,29,0,10,0,0,1,32669,7,5,0,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,300,100,-300,0,0,0,0,10,1,0,1,32669,7,5,1,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,301,100,-290,0,0,1,0,10,2,0,1,32669,7,5,2,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,302,100,-280,0,0,2,0,10,3,0,1,32669,7,5,3,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,303,100,-270,0,0,3,0,10,4,0,1,32669,7,6,0,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,304,100,-260,0,0,4,0,10,5,0,1,32669,7,6,1,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,305,100,-250,0,0,5,0,10,6,0,1,32669,7,6,2,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,306,100,-240,0,0,6,0,10,7,0,1,32669,7,6,3,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,307,100,-230,0,0,7,0,10,8,0,1,32669,7,7,0,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,308,100,-220,0,0,8,0,10,9,0,1,32669,7,7,1,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,309,100,-210,0,0,9,0,10,10,0,1,32669,7,7,2,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,310,100,-200,0,0,10,0,10,11,0,1,32669,7,7,3,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,311,100,-190,0,0,11,0,10,12,0,1,32669,7,8,0,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,312,100,-180,0,0,12,0,10,13,0,1,32669,7,8,1,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,313,100,-170,0,0,13,0,10,14,0,1,32669,7,8,2,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,314,100,-160,0,0,14,0,10,15,0,1,32669,7,8,3,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,315,100,-150,0,0,15,0,10,16,0,1,32669,7,9,0,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,316,100,-140,0,0,16,0,10,17,0,1,32669,7,9,1,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,317,100,-130,0,0,17,0,10,18,0,1,32669,7,9,2,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,318,100,-120,0,0,18,0,10,19,0,1,32669,7,9,3,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,319,100,-110,0,0,19,0,10,20,0,1,32669,8,0,0,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,320,100,-100,0,0,20,0,10,21,0,1,32669,8,0,1,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,321,100,-90,0,0,21,0,10,22,0,1,32669,8,0,2,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,322,100,-80,0,0,22,0,10,23,0,1,32669,8,0,3,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,323,100,-70,0,0,23,0,10,24,0,1,32669,8,1,0,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,324,100,-60,0,0,24,0,10,25,0,1,32669,8,1,1,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,325,100,-50,0,0,25,0,10,26,0,1,32669,8,1,2,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,326,100,-40,0,0,26,0,10,27,0,1,32669,8,1,3,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,327,100,-30,0,0,27,0,10,28,0,1,32669,8,2,0,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,328,100,-20,0,0,28,0,10,29,0,1,32669,8,2,1,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,329,100,-10,0,0,29,0,11,0,0,1,32669,8,2,2,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,330,-100,-300,0,1,0,0,11,1,0,1,32669,8,2,3,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,331,-100,-290,0,1,1,0,11,2,0,1,32669,8,3,0,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,332,-100,-280,0,1,2,0,11,3,0,1,32669,8,3,1,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,333,-100,-270,0,1,3,0,11,4,0,1,32669,8,3,2,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,334,-100,-260,0,1,4,0,11,5,0,1,32669,8,3,3,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,335,-100,-250,0,1,5,0,11,6,0,1,32669,8,4,0,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,336,-100,-240,0,1,6,0,11,7,0,1,32669,8,4,1,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,337,-100,-230,0,1,7,0,11,8,0,1,32669,8,4,2,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,338,-100,-220,0,1,8,0,11,9,0,1,32669,8,4,3,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,339,-100,-210,0,1,9,0,11,10,0,1,32669,8,5,0,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,340,-100,-200,0,1,10,0,11,11,0,1,32669,8,5,1,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,341,-100,-190,0,1,11,0,11,12,0,1,32669,8,5,2,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,342,-100,-180,0,1,12,0,11,13,0,1,32669,8,5,3,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,343,-100,-170,0,1,13,0,11,14,0,1,32669,8,6,0,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,344,-100,-160,0,1,14,0,11,15,0,1,32669,8,6,1,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,345,-100,-150,0,1,15,0,11,16,0,1,32669,8,6,2,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,346,-100,-140,0,1,16,0,11,17,0,1,32669,8,6,3,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,347,-100,-130,0,1,17,0,11,18,0,1,32669,8,7,0,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,348,-100,-120,0,1,18,0,11,19,0,1,32669,8,7,1,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,349,-100,-110,0,1,19,0,11,20,0,1,32669,8,7,2,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,350,-100,-100,0,1,20,0,11,21,0,1,32669,8,7,3,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,351,-100,-90,0,1,21,0,11,22,0,1,32669,8,8,0,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,352,-100,-80,0,1,22,0,11,23,0,1,32669,8,8,1,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,353,-100,-70,0,1,23,0,11,24,0,1,32669,8,8,2,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,354,-100,-60,0,1,24,0,11,25,0,1,32669,8,8,3,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,355,-100,-50,0,1,25,0,11,26,0,1,32669,8,9,0,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,356,-100,-40,0,1,26,0,11,27,0,1,32669,8,9,1,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,357,-100,-30,0,1,27,0,11,28,0,1,32669,8,9,2,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,358,-100,-20,0,1,28,0,11,29,0,1,32669,8,9,3,ON
5,0.902975,0.637851,0.778025,-0.707107,0,0.707107,lappd_v1,ON,359,-100,-10,0,1,29,0,12,0,0,1,32669,9,0,0,ON
6,1.277,-0.927149,1.681,-1,0,0,lappd_v1,ON,360,100,-300,0,0,0,0,12,1,0,1,32669,9,0,1,ON
6,1.277,-0.927149,1.681,-1,0,0,lappd_v1,ON,361,100,-290,0,0,1,0,12,2,0,1,32669,9,0,2,ON
6,1.277,-0.927149,1.681,-1,0,0,lappd_v1,ON,362,100,-280,0,0,2,0,12,3,0,1,32669,9,0,3,ON
6,1.277,-0.927149,1.681,-1,0,0,lappd_v1,ON,363,100,-270,0,0,3,0,12,4,0,1,32669,9,1,0,ON
6,1.277,-0.927149,1.681,-1,0,0,lappd_v1,ON,364,100,-260,0,0,4,0,12,5,0,1,32669,9,1,1,ON
6,1.277,-0.927149,1.681,-1,0,0,lappd_v1,ON,365,100,-250,0,0,5,0,12,6,0,1,32669,9,1,2,ON
6,1.277,-0.927149,1.681,-1,0,0,lappd_v1,ON,366,100,-240,0,0,6,0,12,7,0,1,32669,9,1,3,ON
6,1.277,-0.927149,1.681,-1,0,0,lappd_v1,ON,367,100,-230,0,0,7,0,12,8,0,1,32669,9,2,0,ON
6,1.277,-0.927149,1.681,-1,0,0,lappd_v1,ON,368,100,-220,0,0,8,0,12,9,0,1,32669,9,2,1,ON
6,1.277,-0.927149,1.681,-1,0,0,lappd_v1,ON,369,100,-210,0,0,9,0,12,10,0,1,32669,9,2,2,ON
6,1.277,-0.927149,1.681,-1,0,0,lappd_v1,ON,370,100,-200,0,0,10,0,12,11,0,1,32669,9,2,3,ON
6,1.277,-0.927149,1.681,-1,0,0,lappd_v1,ON,371,100,-190,0,0,11,0,12,12,0,1,32669,9,3,0,ON
6,1.277,-0.927149,1.681,-1,0,0,lappd_v1,ON,372,100,-180,0,0,12,0,12,13,0,1,32669,9,3,1,ON
6,1.277,-0.927149,1.681,-1,0,0,lappd_v1,ON,373,100,-170,0,0,13,0,12,14,0,1,32669,9,3,2,ON
6,1.277,-0.927149,1.681,-1,0,0,lappd_v1,ON,374,100,-160,0,0,14,0,12,15,0,1,32669,9,3,3,ON
6,1.277,-0.927149,1.681,-1,0,0,lappd_v1,ON,375,100,-150,0,0,15,0,12,16,0,1,32669,9,4,0,ON
6,1.277,-0.927149,1.681,-1,0,0,lappd_v1,ON,376,100,-140,0,0,16,0,12,17,0,1,32669,9,4,1,ON
6,1.277,-0.927149,1.681,-1,0,0,lappd_v1,ON,377,100,-130,0,0,17,0,12,18,0,1,32669,9,4,2,ON
6,1.277,-0.927149,1.681,-1,0,0,lappd_v1,ON,378,100,-120,0,0,18,0,12,19,0,1,32669,9,4,3,ON
6,1.277,-0.927149,1.681,-1,0,0,lappd_v1,ON,379,100,-110,0,0,19,0,12,20,0,1,32669,9,5,0,ON
6,1.277,-0.927149,1.681,-1,0,0,lappd_v1,ON,380,100,-100,0,0,20,0,12,21,0,1,32669,9,5,1,ON
6,1.277,-0.927149,1.681,-1,0,0,lappd_v1,ON,381,100,-90,0,0,21,0,12,22,0,1,32669,9,5,2,ON
6,1.277,-0.927149,1.681,-1,0,0,lappd_v1,ON,382,100,-80,0,0,22,0,12,23,0,1,32669,9,5,3,ON
6,1.277,-0.927149,1.681,-1,0,0,lappd_v1,ON,383,100,-70,0,0,23,0,12,24,0,1,32669,9,6,0,ON
6,1.277,-0.927149,1.681,-1,0,0,lappd_v1,ON,384,100,-60,0,0,24,0,12,25,0,1,32669,9,6,1,ON
6,1.277,-0.927149,1.681,-1,0,0,lappd_v1,ON,385,100,-50,0,0,25,0,12,26,0,1,32669,9,6,2,ON
